Unnamed: 0,이름,WHIP,승률,피안타율,피홈런율,이닝당삼진,이닝당볼넷,평균자책점,선수WAR
29,주권,1.04,0.75,0.21621621621621626,0.02364864864864865,0.6258322237017311,0.18641810918774968,2.9960053262316912,2.14
30,박종훈,1.5,0.42105263157894735,0.24416796267496116,0.01866251944012442,0.6944444444444444,0.4097222222222222,3.875,2.08
31,다익손,1.37,0.375,0.2526964560862866,0.023112480739599383,0.7847082494969819,0.2682763246143528,4.346076458752515,2.07
32,백정현,1.36,0.4444444444444444,0.23338257016248154,0.025110782865583457,0.5222929936305732,0.35668789808917195,4.24203821656051,2.06
33,우규민,1.15,0.2222222222222222,0.23481781376518215,0.02834008097165992,0.6779661016949152,0.1694915254237288,2.7457627118644066,1.99
34,소사,1.15,0.75,0.21963824289405684,0.03875968992248062,1.0201912858661,0.24442082890541975,3.8257173219978746,1.92
35,진명호,1.44,0.6,0.20512820512820512,0.014652014652014654,0.8082408874801902,0.554675118858954,3.423137876386688,1.89
36,전상현,1.09,0.2,0.1836734693877551,0.012244897959183671,1.0299003322259137,0.3488372093023256,3.13953488372093,1.86
37,이재학,1.36,0.7142857142857143,0.2375,0.010714285714285714,0.7043343653250774,0.3328173374613003,3.8312693498452015,1.75
38,조상우,1.12,0.3333333333333333,0.234375,0.015625,0.9766454352441614,0.16985138004246286,2.6751592356687897,1.74
39,장필준,1.39,0.5,0.2119205298013245,0.023178807947019868,0.7658959537572254,0.476878612716763,3.6416184971098255,1.73
40,김상수,1.38,0.375,0.21008403361344535,0.012605042016806723,1.0676156583629892,0.498220640569395,2.882562277580071,1.72
41,김재윤,0.82,0.5,0.15254237288135594,0.02259887005649717,0.8898305084745762,0.2542372881355932,2.2881355932203387,1.72
42,윌랜드,1.52,0.4444444444444444,0.2630853994490358,0.02341597796143251,0.8303030303030303,0.3575757575757576,4.745454545454545,1.68
43,윤명준,1.22,0.75,0.2258064516129032,0.010752688172043013,0.5873715124816447,0.2936857562408223,2.643171806167401,1.61
44,오주원,1.12,0.5,0.24215246636771304,0.004484304932735426,0.7578558225508317,0.12939001848428835,2.32902033271719,1.6
45,최성영,1.54,0.8,0.21467391304347827,0.008152173913043478,0.7551766138855055,0.5846528623629721,3.946406820950061,1.47
46,차우찬,1.43,0.6190476190476191,0.2479452054794521,0.021917808219178082,0.7376561570493754,0.3509815585960738,4.1225461035098165,1.43
47,김성민,1.14,1.0,0.23043478260869565,0.0,0.6773618538324421,0.19607843137254904,2.5668449197860963,1.39
48,이용찬,1.44,0.4117647058823529,0.25806451612903225,0.02304147465437788,0.6887238352464551,0.3038487508440243,4.0715732613099265,1.32
49,최원준,1.25,0.3333333333333333,0.2280701754385965,0.0043859649122807015,0.7024029574861368,0.2957486136783733,2.6617375231053604,1.29
50,윤영삼,1.18,0.5,0.2362204724409449,0.01968503937007874,0.9003215434083601,0.22508038585209006,2.893890675241157,1.28
51,박민호,1.25,0.75,0.23444976076555024,0.009569377990430622,0.439121756487026,0.27944111776447106,2.694610778443113,1.26
52,고영창,1.43,0.25,0.25925925925925924,0.00823045267489712,0.4074074074074074,0.25925925925925924,3.5,1.21
53,이형범,1.25,0.6666666666666666,0.22093023255813954,0.015503875968992246,0.5081967213114754,0.3114754098360656,2.6557377049180326,1.2
54,양현,1.03,1.0,0.1949685534591195,0.006289308176100629,0.6218905472636815,0.2736318407960199,2.014925373134328,1.2
55,장시환,1.64,0.3157894736842105,0.2578947368421053,0.021052631578947368,0.8713029576338929,0.4636290967226219,4.9640287769784175,1.2
56,안영명,1.53,0.3636363636363637,0.30036630036630035,0.01831501831501832,0.7741935483870968,0.20967741935483872,3.9193548387096775,1.19
57,정영일,1.29,0.3333333333333333,0.18285714285714288,0.005714285714285714,0.8333333333333334,0.5238095238095238,3.2142857142857144,1.17
58,이승현,1.05,0.6666666666666666,0.19047619047619047,0.013605442176870748,0.8378378378378378,0.2972972972972973,1.945945945945946,1.16
59,라이블리,1.12,0.5,0.21610169491525424,0.01694915254237288,1.0175438596491229,0.2280701754385965,3.947368421052632,1.1
60,박시영,1.27,0.5,0.1946564885496183,0.019083969465648856,0.9803921568627452,0.4411764705882353,4.264705882352942,1.06
61,김대현,1.35,0.5555555555555556,0.22105263157894736,0.007017543859649123,0.6042296072507553,0.4078549848942598,3.806646525679758,1.06
62,김태훈,1.26,0.4444444444444444,0.20945945945945946,0.013513513513513514,1.0982658959537572,0.3757225433526011,4.03179190751445,1.04
63,최지광,1.53,0.2727272727272727,0.2112211221122112,0.0132013201320132,0.8823529411764706,0.5882352941176471,4.102941176470588,1.03
64,김승회,1.24,0.5,0.228,0.004,0.7903780068728522,0.274914089347079,3.092783505154639,0.99
65,박세웅,1.48,0.3333333333333333,0.2509505703422053,0.01140684410646388,0.7333333333333333,0.38333333333333336,4.2,0.98
66,전유수,1.27,0.75,0.2357142857142857,0.0071428571428571435,0.6959152798789713,0.2723146747352496,3.4039334341906207,0.93
67,박희수,1.47,0.0,0.2338709677419355,0.008064516129032258,0.4964539007092199,0.4609929078014184,1.2765957446808511,0.91
68,김건국,1.5,0.5,0.2491467576791809,0.017064846416382253,0.6495468277945619,0.4078549848942598,4.4864048338368585,0.91
69,손승락,1.39,0.5714285714285714,0.2317596566523605,0.012875536480686695,0.842911877394636,0.3639846743295019,3.96551724137931,0.86
70,원태인,1.41,0.3333333333333333,0.2413793103448276,0.02434077079107505,0.6071428571428571,0.3482142857142857,4.821428571428571,0.85
71,톰슨,1.23,0.4,0.20224719101123595,0.0149812734082397,0.9646302250803858,0.3697749196141479,4.77491961414791,0.83
72,진해수,1.4,0.75,0.23404255319148934,0.010638297872340424,0.8837209302325582,0.372093023255814,3.3488372093023258,0.83
73,한현희,1.21,0.5833333333333334,0.199203187250996,0.00398406374501992,0.8448275862068966,0.3448275862068966,3.4137931034482767,0.83
74,함덕주,1.34,0.2857142857142857,0.1652542372881356,0.025423728813559324,0.8856088560885609,0.6273062730627306,3.487084870848708,0.81
75,윤성환,1.5,0.3809523809523809,0.26127527216174184,0.02177293934681182,0.4479669193659545,0.3445899379738112,4.776016540317023,0.81
76,박상원,1.36,0.2,0.203125,0.01953125,0.6610169491525424,0.4745762711864407,3.9661016949152543,0.8
77,박진형,1.26,0.6666666666666666,0.2366863905325444,0.035502958579881665,0.9975062344139649,0.2743142144638404,4.039900249376559,0.77
78,이승호,1.51,0.6153846153846154,0.25140712945590993,0.01876172607879925,0.6710310965630114,0.41734860883797054,4.492635024549919,0.76
79,맥과이어,1.65,0.3333333333333333,0.232421875,0.025390625,0.8920606601248885,0.5887600356824264,5.057983942908118,0.75
80,이영준,1.32,0.5,0.2867647058823529,0.0,0.5740181268882175,0.1510574018126888,2.9909365558912384,0.74
81,임현준,1.09,1.0,0.19209039548022602,0.011299435028248588,0.831353919239905,0.2850356294536817,3.4204275534441804,0.72
82,고효준,1.51,0.2222222222222222,0.2071428571428572,0.021428571428571432,1.1594202898550725,0.5797101449275363,4.782608695652174,0.71
83,김대유,1.22,,0.1891891891891892,0.009009009009009007,0.8518518518518519,0.4444444444444444,2.333333333333333,0.7
84,이대은,1.49,0.6666666666666666,0.2276214833759591,0.02557544757033248,0.686046511627907,0.4534883720930232,4.186046511627906,0.67
85,임기준,1.31,0.5,0.19753086419753085,0.006172839506172839,0.6629834254143646,0.4419889502762431,3.4806629834254132,0.66
86,정우영,1.18,0.4,0.2087912087912088,0.007326007326007327,0.5837173579109064,0.30721966205837176,3.732718894009217,0.65
87,서준원,1.6,0.26666666666666666,0.26410835214446954,0.022573363431151242,0.6185567010309279,0.3917525773195876,5.4742268041237105,0.64
88,김정훈,1.27,0.0,0.2279069767441861,0.02325581395348837,0.6262230919765166,0.3131115459882583,3.6986301369863015,0.64
89,김태훈,1.43,0.7272727272727273,0.25666666666666665,0.016666666666666666,0.7142857142857143,0.32857142857142857,4.5,0.63
90,배재환,1.47,0.375,0.19838056680161945,0.012145748987854251,1.1275415896487986,0.5730129390018485,3.6598890942698703,0.63
91,류제국,1.56,0.0,0.2345679012345679,0.0205761316872428,0.583804143126177,0.4896421845574388,4.2372881355932215,0.59
92,김민,1.59,0.3333333333333333,0.2596439169139466,0.02373887240356083,0.6058588548601864,0.4327563249001332,4.973368841544609,0.58
93,백승건,1.45,,0.19753086419753085,0.012345679012345678,0.7329842931937173,0.6282722513089005,2.3560209424083767,0.56
94,김진영,1.61,0.0,0.2307692307692308,0.008547008547008548,0.5343511450381679,0.6106870229007634,4.122137404580153,0.56
95,김민수,1.43,0.6153846153846154,0.2457627118644068,0.02824858757062147,0.6896551724137929,0.3694581280788177,4.987684729064039,0.51
96,김이환,1.66,0.5714285714285714,0.2456140350877193,0.011695906432748536,0.3947368421052632,0.5526315789473685,4.2631578947368425,0.49
97,강윤구,1.4,0.5,0.2272727272727273,0.016528925619834708,0.8734402852049911,0.427807486631016,4.4919786096256695,0.46
98,차명진,1.61,0.75,0.2317880794701987,0.006622516556291391,0.5757575757575758,0.5454545454545454,4.363636363636363,0.45
99,원종현,1.32,0.5,0.2421875,0.015625,0.9833333333333332,0.2833333333333333,4.05,0.44
100,신재웅,1.11,1.0,0.1590909090909091,0.011363636363636364,0.6603773584905661,0.4716981132075472,3.39622641509434,0.4
101,김선기,1.29,0.75,0.22131147540983606,0.016393442622950817,0.6071428571428571,0.32142857142857145,4.178571428571429,0.37
102,신재영,1.47,1.0,0.2575757575757576,0.007575757575757577,0.7216494845360825,0.30927835051546393,3.711340206185567,0.36
103,박치국,1.5,0.5,0.2794759825327511,0.021834061135371174,0.6730769230769231,0.2692307692307692,4.5,0.35
104,문광은,1.46,0.5,0.24822695035460995,0.02127659574468085,0.7878787878787878,0.3939393939393939,4.090909090909091,0.33
105,최채흥,1.53,0.5,0.2656903765690377,0.02092050209205021,0.8380414312617702,0.3389830508474576,4.830508474576272,0.32
106,조무근,1.14,,0.13953488372093026,0.0,0.5434782608695653,0.5434782608695653,1.956521739130435,0.31
107,여건욱,1.45,,0.2692307692307692,0.015384615384615384,0.8219178082191781,0.273972602739726,4.006849315068493,0.29
108,임창민,1.47,0.0,0.21875,0.015625,0.6666666666666666,0.5333333333333333,2.4,0.29
109,강지광,1.28,0.3333333333333333,0.20869565217391306,0.0,0.5535055350553505,0.4059040590405904,3.985239852398524,0.29
110,하준호,1.0,,0.12121212121212123,0.030303030303030307,1.375,0.5,1.125,0.28
111,권오준,1.42,1.0,0.2620320855614973,0.0374331550802139,0.6046511627906976,0.2790697674418605,5.232558139534883,0.24
112,하준영,1.71,0.75,0.24279835390946505,0.0205761316872428,0.9770114942528736,0.5938697318007663,5.0,0.21
113,김영규,1.7,0.5555555555555556,0.2671009771986971,0.02280130293159609,0.6959152798789713,0.4689863842662633,5.310136157337368,0.21
114,홍성민,1.34,,0.2982456140350877,0.0,0.5737704918032788,0.0,4.426229508196721,0.2
115,김현수,0.63,0.0,0.125,0.0,0.6557377049180328,0.1639344262295082,1.475409836065574,0.2
116,배영수,1.35,0.3333333333333333,0.25773195876288657,0.020618556701030927,0.22172949002217293,0.24390243902439024,4.58980044345898,0.2
117,이동현,1.2,,0.3,0.0,1.0,0.0,0.0,0.2
118,정성종,1.77,0.5,0.27705627705627706,0.025974025974025976,0.4878048780487805,0.4878048780487805,5.48780487804878,0.2
119,송승준,1.54,0.0,0.25,0.03125,0.9219858156028368,0.425531914893617,4.468085106382978,0.19
120,박진태,1.92,0.0,0.2380952380952381,0.0,0.6172839506172839,0.7407407407407408,4.4444444444444455,0.19
121,임준섭,1.7,0.25,0.24347826086956526,0.004347826086956522,0.5295315682281059,0.570264765784114,4.215885947046843,0.17
122,김성훈,1.75,0.0,0.2307692307692308,0.02884615384615385,1.176470588235294,0.6787330316742081,4.886877828054297,0.16
123,이현승,0.67,0.0,0.18181818181818185,0.0,0.6666666666666666,0.0,3.0,0.16
124,이종혁,1.69,,0.24,0.0,0.7843137254901962,0.5882352941176471,1.7647058823529411,0.16
125,김경태,2.0,,0.25925925925925924,0.0,0.9090909090909092,0.7272727272727273,4.090909090909091,0.16
126,강정현,1.41,,0.1875,0.0625,0.7843137254901962,0.5882352941176471,5.294117647058824,0.15
127,이우찬,1.58,0.5555555555555556,0.19597989949748745,0.01256281407035176,0.6373626373626373,0.7252747252747253,4.846153846153847,0.15
128,임찬규,1.47,0.375,0.21428571428571427,0.025510204081632654,0.8163265306122449,0.5215419501133787,5.0,0.14
129,장민재,1.48,0.42857142857142855,0.2851711026615969,0.026615969581749048,0.8648194794290512,0.2267002518891688,5.44080604534005,0.14
130,김시현,1.47,,0.22535211267605634,0.04225352112676056,0.6211180124223602,0.4968944099378882,4.472049689440993,0.14
131,조현우,1.44,,0.17142857142857146,0.0,1.25,0.6944444444444444,3.75,0.13
132,이케빈,1.67,,0.14285714285714285,0.0,1.0,1.0,3.0,0.13
133,박윤철,1.73,0.0,0.15172413793103448,0.027586206896551724,0.7,1.0,5.1,0.13
134,한선태,0.96,,0.20689655172413796,0.0,0.5633802816901409,0.14084507042253522,3.8028169014084514,0.1
135,김대우,1.29,0.8333333333333334,0.2411067193675889,0.043478260869565216,0.6756756756756757,0.27027027027027023,5.1689189189189175,0.09
136,차재용,1.76,,0.1914893617021277,0.0,0.7608695652173914,0.8695652173913044,3.91304347826087,0.09
137,김윤수,1.71,0.5,0.1851851851851852,0.037037037037037035,0.8035714285714286,0.8928571428571429,4.821428571428573,0.08
138,임정호,1.07,0.0,0.15789473684210525,0.0,1.4285714285714286,0.4761904761904762,4.285714285714286,0.08
139,임기영,1.77,0.4,0.2977777777777777,0.031111111111111114,0.7676348547717842,0.3941908713692946,5.788381742738589,0.08
140,버틀러,1.44,0.3333333333333333,0.2392638036809816,0.018404907975460124,0.6693989071038251,0.3825136612021858,4.7950819672131155,0.07
141,김민규,1.5,,0.25,0.0,0.0,0.5,0.0,0.07
142,김정후,1.2,,0.14285714285714285,0.0,0.8333333333333334,0.8333333333333334,0.0,0.07
143,김진성,1.29,0.3333333333333333,0.21910112359550565,0.033707865168539325,0.8333333333333334,0.35714285714285715,4.285714285714286,0.05
144,장현식,1.48,0.5555555555555556,0.23577235772357724,0.03658536585365853,0.904059040590406,0.4243542435424354,4.649446494464946,0.05
145,조한욱,1.88,,0.3333333333333333,0.0,0.0,0.4545454545454545,4.090909090909091,0.05
146,강백호,1.0,,0.0,0.0,0.0,1.0,0.0,0.04
147,김진욱,1.0,,0.0,0.0,0.0,1.0,0.0,0.04
148,소이현,2.0,,0.2,0.0,1.0,1.0,0.0,0.04
149,오석주,1.8,,0.25,0.08333333333333333,0.8,0.6,5.4,0.04
150,홍상삼,1.59,,0.19230769230769232,0.038461538461538464,0.9615384615384616,0.7692307692307692,5.1923076923076925,0.04
151,임규빈,1.0,,0.25,0.0,2.0,0.0,0.0,0.04
152,전사민,2.0,,0.4,0.0,1.0,0.0,0.0,0.04
153,정찬헌,1.7,0.5,0.2391304347826087,0.0,1.1,0.6,1.8,0.03
154,송창현,1.5,0.0,0.2631578947368421,0.07017543859649122,0.4098360655737705,0.3278688524590164,6.639344262295082,0.02
155,김주한,1.58,0.5,0.21428571428571427,0.0,0.8333333333333334,0.5833333333333334,5.25,0.02
156,황인준,1.68,,0.2641509433962264,0.03773584905660377,0.990990990990991,0.4504504504504505,6.486486486486488,0.02
157,임지섭,1.95,,0.15151515151515152,0.0,1.4516129032258065,1.2903225806451613,2.9032258064516134,0.01
158,이상규,3.0,,0.0,0.0,0.0,10.0,0.0,0.01
159,윤지웅,1.42,1.0,0.2545454545454545,0.054545454545454536,0.7377049180327869,0.3278688524590164,5.163934426229509,0.01
160,이선우,1.2,,0.14285714285714285,0.14285714285714285,1.6666666666666667,0.8333333333333334,7.5,0.01
161,배민서,2.1,,0.4117647058823529,0.0,0.3225806451612903,0.0,5.806451612903227,0.0
162,류원석,2.1,,0.1176470588235294,0.05882352941176471,1.2903225806451613,1.6129032258064515,5.806451612903227,0.0
163,박신지,1.8360392156862737,,0.3333333333333333,0.0,0.7979821259832944,inf,inf,0.0
164,최대성,1.8360392156862737,,0.0,0.0,0.7979821259832944,inf,inf,0.0
165,강동연,1.6,,0.3636363636363637,0.09090909090909093,0.6,0.0,5.4,-0.0
166,헤일리,1.47,0.38461538461538464,0.2461139896373057,0.01295336787564767,0.963302752293578,0.3899082568807339,5.779816513761468,-0.0
167,김정우,3.0,,0.3333333333333333,0.0,0.0,1.0,9.0,-0.01
168,이현호,1.74,1.0,0.2670157068062827,0.010471204188481676,0.5486284289276808,0.4738154613466334,5.162094763092269,-0.02
169,박근홍,1.87,1.0,0.1927710843373494,0.060240963855421686,0.6395348837209303,0.988372093023256,6.279069767441862,-0.02
170,안우진,1.51,0.5833333333333334,0.24556962025316456,0.020253164556962026,0.9080590238365496,0.4086265607264473,5.209988649262202,-0.02
171,황영국,2.25,,0.4,0.1,1.5,0.25,6.75,-0.02
172,최건,2.0,,0.0,0.0,0.0,2.0,0.0,-0.02
173,박진,3.0,,0.3333333333333333,0.0,1.0,1.0,9.0,-0.02
174,장지훈,2.3,,0.2857142857142857,0.0,0.851063829787234,0.7801418439716312,6.382978723404255,-0.03
175,윤정현,2.0,,0.2,0.0,1.0,1.0,9.0,-0.04
176,조성운,2.2,,0.36,0.0,0.6,0.4,7.2,-0.04
177,이민호,2.38,,0.25925925925925924,0.0,0.4347826086956522,0.9782608695652176,6.847826086956522,-0.04
178,심수창,2.06,0.5,0.2982456140350877,0.017543859649122806,1.0714285714285714,0.625,6.428571428571429,-0.04
179,오현택,1.34,1.0,0.26785714285714285,0.10714285714285714,0.6557377049180328,0.1639344262295082,5.163934426229509,-0.05
180,조근종,1.88,,0.2830188679245283,0.018867924528301886,0.5882352941176471,0.4901960784313726,6.1764705882352935,-0.06
181,김승범,5.0,,0.5,0.0,0.0,1.0,18.0,-0.06
182,백청훈,2.0,,0.35,0.0,1.0,0.25,6.75,-0.06
183,조영우,1.87,,0.3333333333333333,0.05263157894736842,0.6611570247933884,0.3305785123966942,8.181818181818182,-0.07
184,김태오,3.33,,0.3333333333333333,0.0,0.0,1.0,6.0,-0.08
185,홍성무,1.88,,0.22535211267605634,0.04225352112676056,0.7092198581560284,0.7801418439716312,6.382978723404255,-0.08
186,장원준,4.0,,0.35714285714285715,0.0,0.5,1.5,9.0,-0.08
187,김기훈,1.63,0.3333333333333333,0.17391304347826084,0.029891304347826088,0.6194690265486726,0.8217446270543616,5.575221238938052,-0.08
188,김종수,2.03,1.0,0.20270270270270271,0.027027027027027032,0.9032258064516128,1.064516129032258,5.806451612903227,-0.09
189,정태승,3.0,,0.3333333333333333,0.0,2.0,1.0,27.0,-0.09
190,송명기,2.0,,0.2857142857142857,0.07142857142857142,0.3333333333333333,0.6666666666666666,9.0,-0.1
191,윤규진,1.62,,0.3,0.0,0.2439024390243903,0.2439024390243903,10.975609756097562,-0.1
192,최영환,1.53,,0.2352941176470588,0.011764705882352941,1.0,0.4736842105263158,6.63157894736842,-0.1
193,김택형,1.89,0.6666666666666666,0.17391304347826084,0.008695652173913044,1.1688311688311688,1.0389610389610389,5.844155844155844,-0.15
194,정인욱,1.8,0.0,0.22641509433962265,0.009433962264150943,0.7075471698113208,0.7075471698113208,7.216981132075473,-0.15
195,송창식,9.0,,0.75,0.0,10.0,0.0,180.0,-0.16
196,이상영,3.38,,0.5625,0.0625,0.4545454545454545,0.0,20.454545454545453,-0.16
197,이충호,7.0,,0.6,0.1,0.0,1.0,45.0,-0.16
198,이민우,1.63,0.25,0.2614840989399293,0.01413427561837456,0.9165302782324058,0.425531914893617,5.4500818330605565,-0.16
199,손동현,1.73,0.4,0.2318181818181818,0.00909090909090909,0.6157112526539278,0.6581740976645435,4.777070063694269,-0.17
200,박주성,3.25,,0.28,0.04,0.25,1.5,13.5,-0.17
201,유원상,1.45,0.0,0.2258064516129032,0.021505376344086027,0.6930693069306931,0.4455445544554456,5.346534653465347,-0.17
202,이우석,2.25,,0.2692307692307692,0.0,0.7843137254901962,0.9803921568627452,10.588235294117649,-0.17
203,금민철,1.6,0.2,0.2509505703422053,0.019011406844106463,0.456140350877193,0.43859649122807015,5.052631578947368,-0.17
204,최동환,1.57,1.0,0.2336448598130841,0.037383177570093455,0.5652173913043478,0.4782608695652174,6.652173913043479,-0.18
205,민태호,2.44,,0.4137931034482759,0.03448275862068965,1.1764705882352942,0.19607843137254904,12.352941176470587,-0.18
206,유승철,1.5,,0.2,0.1,1.25,0.5,11.25,-0.19
207,박정수,2.8,,0.3703703703703704,0.0,0.4,0.8,12.6,-0.2
208,전용주,4.0,,0.2857142857142857,0.047619047619047616,0.3333333333333333,2.0,15.0,-0.2
209,윤강민,2.35,0.0,0.2857142857142857,0.023809523809523808,0.6944444444444444,0.8333333333333333,8.75,-0.2
210,윤호솔,3.0,,0.3636363636363637,0.045454545454545456,0.625,0.9375,19.6875,-0.2
211,정재원,2.25,,0.375,0.0625,0.4545454545454545,0.0,20.454545454545453,-0.21
212,홍정우,2.63,,0.29411764705882354,0.05882352941176471,0.3921568627450981,0.7843137254901962,10.588235294117649,-0.21
213,박정준,4.8,,0.2307692307692308,0.0,0.0,4.166666666666667,45.0,-0.21
214,권혁,1.17,0.5,0.23225806451612904,0.01935483870967742,0.5801104972375689,0.19337016574585636,4.972375690607733,-0.21
215,장지수,1.84,,0.2875,0.025,0.3726708074534161,0.43478260869565216,7.8260869565217375,-0.23
216,채병용,2.73,,0.3333333333333333,0.047619047619047616,0.9375,0.9375,11.25,-0.23
217,김세현,2.31,0.0,0.22916666666666666,0.0,0.6097560975609757,1.0975609756097562,6.585365853658537,-0.23
218,윤성빈,9.0,0.0,0.0,0.0,0.0,30.0,270.0,-0.23
219,조영건,18.0,0.0,0.42857142857142855,0.0,10.0,30.0,270.0,-0.24
220,노성호,2.46,,0.3809523809523809,0.047619047619047616,0.3125,0.3125,14.0625,-0.26
221,서균,3.0,,0.3703703703703704,0.0,0.7317073170731708,0.7317073170731708,15.365853658536587,-0.27
222,이원준,3.0,0.0,0.21428571428571427,0.07142857142857142,0.9523809523809524,1.9047619047619049,21.428571428571427,-0.28
223,김윤동,2.09,0.3333333333333333,0.21818181818181814,0.01818181818181818,1.0909090909090908,1.0,6.545454545454546,-0.28
224,김승현,1.58,0.5,0.18032786885245905,0.0,0.3278688524590164,0.7377049180327869,6.639344262295082,-0.29
225,양기현,2.44,,0.4,0.0,0.5882352941176471,0.19607843137254904,15.882352941176471,-0.29
226,김범수,1.71,0.35714285714285715,0.2371134020618557,0.030927835051546393,0.8252427184466019,0.5922330097087378,5.679611650485437,-0.3
227,장원삼,1.57,0.0,0.29411764705882354,0.04411764705882353,0.4929577464788733,0.21126760563380284,8.23943661971831,-0.33
228,이준영,1.77,1.0,0.26229508196721313,0.012295081967213116,0.8431372549019608,0.5098039215686274,6.352941176470589,-0.33
229,최하늘,3.0,0.0,0.3076923076923077,0.15384615384615385,0.5,1.0,27.0,-0.34
230,류희운,4.29,0.0,0.4705882352941176,0.0,0.4761904761904762,0.9523809523809524,25.71428571428571,-0.35
231,배재준,1.52,0.42857142857142855,0.21631205673758866,0.010638297872340424,0.7096774193548387,0.532258064516129,5.225806451612904,-0.35
232,김원중,1.7,0.3333333333333333,0.2618556701030928,0.026804123711340205,0.9108716944172379,0.4603330068560235,5.729676787463273,-0.35
233,이정현,1.67,0.0,0.21818181818181814,0.054545454545454536,0.75,0.6666666666666666,9.75,-0.36
234,이승진,1.74,,0.2359550561797753,0.033707865168539325,0.7368421052631579,0.631578947368421,8.052631578947368,-0.37
235,송은범,1.72,0.25,0.2846975088967972,0.021352313167259787,0.6,0.38333333333333336,5.25,-0.37
236,이상동,1.9,,0.3333333333333333,0.06666666666666668,0.0,0.3278688524590164,14.754098360655739,-0.39
237,이승헌,5.0,0.0,0.4375,0.0,0.0,1.5,31.5,-0.4
